ID_Cliente,Nome,Idade,Genero,Localizacao,Status_Fidelidade
4259,Maria Silva,48,Masculino,São Paulo,Novo
4260,Juliana Silva,35,Feminino,Salvador,Inativo
4261,Maria Pereira,66,Masculino,Belo Horizonte,Inativo
4262,Carlos Lima,23,Feminino,Rio de Janeiro,Ativo
4263,João Fernandes,34,Masculino,Curitiba,Ativo
4264,João Santos,38,Feminino,Rio de Janeiro,Novo
4265,Ana Costa,49,Feminino,Salvador,Inativo
4266,Pedro Gomes,44,Masculino,São Paulo,Ativo
4267,Carlos Silva,25,Masculino,Rio de Janeiro,Ativo
4268,Ana Lima,38,Feminino,Belo Horizonte,Novo
4269,Paulo Santos,23,Feminino,Rio de Janeiro,Inativo
4270,Juliana Pereira,62,Feminino,São Paulo,Ativo
4271,Francisca Oliveira,52,Feminino,Salvador,Novo
4272,Camila Oliveira,26,Feminino,Salvador,Novo
4273,Pedro Pereira,24,Feminino,Curitiba,Inativo
4274,João Lima,20,Feminino,Rio de Janeiro,Inativo
4275,Ana Lima,63,Feminino,Rio de Janeiro,Inativo
4276,Camila Pereira,69,Masculino,Rio de Janeiro,Inativo
4277,Pedro Souza,32,Feminino,Belo Horizonte,Ativo
4278,Ana Costa,64,Feminino,Belo Horizonte,Inativo
4279,Francisca Santos,46,Masculino,Belo Horizonte,VIP
4280,Ana Almeida,65,Masculino,Belo Horizonte,VIP
4281,Carlos Souza,47,Feminino,Rio de Janeiro,VIP
4282,João Gomes,54,Feminino,Rio de Janeiro,Ativo
4283,João Santos,39,Masculino,Salvador,Ativo
4284,Juliana Almeida,63,Masculino,Salvador,Ativo
4285,Camila Pereira,26,Masculino,Belo Horizonte,Ativo
4286,Ana Costa,26,Masculino,Rio de Janeiro,Ativo
4287,Ana Silva,28,Feminino,Salvador,VIP
4288,Francisca Santos,40,Masculino,São Paulo,Novo
4289,João Costa,58,Feminino,São Paulo,Inativo
4290,Ana Santos,45,Feminino,Curitiba,Ativo
4291,Juliana Gomes,20,Feminino,Rio de Janeiro,VIP
4292,Juliana Almeida,38,Masculino,Salvador,Novo
4293,João Souza,41,Masculino,São Paulo,Ativo
4294,Pedro Souza,62,Masculino,Belo Horizonte,VIP
4295,Lucas Pereira,47,Masculino,São Paulo,Ativo
4296,Pedro Santos,31,Feminino,Curitiba,Ativo
4297,Paulo Oliveira,34,Feminino,Salvador,Novo
4298,Pedro Silva,50,Masculino,Rio de Janeiro,Novo
4299,Lucas Lima,59,Feminino,Curitiba,Ativo
4300,Camila Pereira,24,Feminino,Curitiba,Novo
4301,Lucas Gomes,32,Masculino,Rio de Janeiro,Inativo
4302,Ana Lima,44,Feminino,Rio de Janeiro,Ativo
4303,Juliana Gomes,21,Feminino,Rio de Janeiro,Inativo
4304,Carlos Lima,70,Masculino,Salvador,VIP
4305,Lucas Costa,49,Feminino,Salvador,Inativo
4306,Camila Silva,47,Feminino,Belo Horizonte,VIP
4307,Paulo Pereira,57,Feminino,São Paulo,Ativo
4308,João Santos,54,Masculino,São Paulo,Inativo
4309,Francisca Pereira,46,Feminino,São Paulo,Inativo
4310,Paulo Costa,18,Feminino,São Paulo,VIP
4311,Carlos Santos,39,Masculino,Rio de Janeiro,Ativo
4312,João Almeida,42,Feminino,Curitiba,Ativo
4313,Lucas Silva,54,Masculino,Curitiba,Inativo
4314,Juliana Santos,68,Feminino,Salvador,VIP
4315,Pedro Lima,49,Feminino,Rio de Janeiro,Ativo
4316,Juliana Oliveira,25,Feminino,Salvador,VIP
4317,Maria Almeida,59,Feminino,Curitiba,Ativo
4318,Pedro Santos,47,Feminino,São Paulo,Novo
4319,Camila Souza,27,Masculino,Belo Horizonte,VIP
4320,Maria Gomes,28,Feminino,Curitiba,Novo
4321,Francisca Santos,68,Masculino,Belo Horizonte,Novo
4322,Francisca Lima,32,Masculino,São Paulo,Novo
4323,Maria Lima,54,Masculino,São Paulo,Novo
4324,Ana Pereira,64,Feminino,Rio de Janeiro,Novo
4325,Francisca Fernandes,52,Masculino,Belo Horizonte,Inativo
4326,Paulo Oliveira,64,Masculino,Rio de Janeiro,Ativo
4327,Francisca Gomes,21,Masculino,Salvador,Ativo
4328,Camila Lima,30,Masculino,Salvador,VIP
4329,João Souza,52,Feminino,Rio de Janeiro,VIP
4330,Paulo Lima,38,Masculino,Rio de Janeiro,Novo
4331,Paulo Gomes,44,Masculino,Rio de Janeiro,Novo
4332,Francisca Oliveira,51,Masculino,Rio de Janeiro,Novo
4333,Juliana Lima,68,Masculino,São Paulo,Ativo
4334,Lucas Santos,27,Feminino,São Paulo,Novo
4335,Paulo Oliveira,59,Masculino,Rio de Janeiro,Ativo
4336,Camila Gomes,36,Masculino,Rio de Janeiro,Inativo
4337,Lucas Lima,20,Feminino,Belo Horizonte,Inativo
4338,Ana Silva,19,Feminino,São Paulo,Novo
4339,Carlos Fernandes,55,Masculino,Rio de Janeiro,Novo
4340,João Lima,54,Masculino,Rio de Janeiro,VIP
4341,Francisca Almeida,29,Masculino,Rio de Janeiro,Ativo
4342,Francisca Santos,26,Masculino,Salvador,Novo
4343,João Fernandes,51,Feminino,São Paulo,Novo
4344,Carlos Almeida,35,Masculino,Rio de Janeiro,VIP
4345,Lucas Costa,22,Feminino,Belo Horizonte,VIP
4346,João Costa,54,Feminino,Rio de Janeiro,Ativo
4347,Ana Almeida,35,Masculino,Curitiba,Novo
4348,Maria Silva,22,Masculino,Curitiba,Ativo
4349,Lucas Fernandes,60,Masculino,Rio de Janeiro,Novo
4350,Lucas Oliveira,64,Feminino,Curitiba,Ativo
4351,Carlos Oliveira,50,Masculino,Rio de Janeiro,Novo
4352,Paulo Santos,59,Feminino,São Paulo,VIP
4353,Paulo Almeida,66,Feminino,Belo Horizonte,Novo
4354,Francisca Gomes,44,Masculino,Salvador,VIP
4355,Paulo Lima,33,Feminino,Belo Horizonte,Novo
4356,Pedro Oliveira,27,Masculino,Salvador,Novo
4357,Carlos Lima,37,Feminino,São Paulo,Novo
4358,Juliana Santos,25,Masculino,Salvador,Novo
4359,João Lima,54,Masculino,São Paulo,VIP
4360,João Oliveira,33,Feminino,São Paulo,Novo
4361,Francisca Santos,45,Masculino,Salvador,VIP
4362,Camila Costa,49,Masculino,Curitiba,Inativo
4363,Carlos Oliveira,58,Feminino,Rio de Janeiro,Inativo
4364,João Costa,44,Feminino,São Paulo,Ativo
4365,Juliana Pereira,58,Masculino,Rio de Janeiro,Inativo
4366,Juliana Silva,29,Feminino,Curitiba,Novo
4367,João Souza,45,Feminino,Belo Horizonte,Inativo
4368,Ana Fernandes,66,Feminino,São Paulo,Novo
4369,Maria Silva,68,Feminino,Curitiba,Inativo
4370,Paulo Lima,55,Masculino,Rio de Janeiro,Inativo
4371,Lucas Souza,55,Masculino,São Paulo,Ativo
4372,Maria Gomes,46,Masculino,Salvador,Ativo
4373,Maria Fernandes,47,Masculino,São Paulo,VIP
4374,Camila Pereira,37,Masculino,Belo Horizonte,Inativo
4375,Paulo Costa,50,Feminino,Curitiba,Novo
4376,Francisca Costa,37,Masculino,Rio de Janeiro,Inativo
4377,Pedro Santos,47,Feminino,Rio de Janeiro,VIP
4378,Camila Fernandes,25,Masculino,Curitiba,Inativo
4379,Juliana Almeida,41,Masculino,Curitiba,Inativo
4380,Lucas Costa,24,Masculino,Salvador,Ativo
4381,Lucas Santos,39,Feminino,Belo Horizonte,VIP
4382,Francisca Pereira,51,Masculino,São Paulo,Inativo
4383,Ana Oliveira,69,Masculino,São Paulo,VIP
4384,Carlos Gomes,46,Masculino,São Paulo,Ativo
4385,Lucas Gomes,57,Masculino,São Paulo,Ativo
4386,Camila Gomes,36,Feminino,São Paulo,Inativo
4387,Carlos Gomes,44,Feminino,São Paulo,Inativo
4388,Juliana Fernandes,46,Feminino,Rio de Janeiro,VIP
4389,Juliana Almeida,47,Masculino,Belo Horizonte,Novo
4390,Pedro Gomes,19,Feminino,Curitiba,VIP
4391,Carlos Almeida,59,Feminino,Belo Horizonte,VIP
4392,Ana Almeida,66,Feminino,Curitiba,Novo
4393,Paulo Oliveira,39,Masculino,Salvador,Ativo
4394,Maria Gomes,53,Masculino,Salvador,VIP
4395,Maria Silva,51,Feminino,Rio de Janeiro,Inativo
4396,Camila Fernandes,35,Masculino,São Paulo,Ativo
4397,Ana Silva,32,Masculino,Salvador,VIP
4398,João Fernandes,57,Feminino,Salvador,Novo
4399,Camila Lima,65,Masculino,Rio de Janeiro,VIP
4400,Francisca Oliveira,21,Masculino,São Paulo,Ativo
4401,Francisca Costa,62,Feminino,Rio de Janeiro,Inativo
4402,Maria Fernandes,34,Feminino,Curitiba,Ativo
4403,Maria Oliveira,43,Masculino,Belo Horizonte,Ativo
4404,Camila Pereira,47,Masculino,Rio de Janeiro,Novo
4405,Paulo Santos,62,Masculino,Curitiba,Inativo
4406,Pedro Gomes,27,Feminino,Curitiba,VIP
4407,João Fernandes,65,Feminino,Curitiba,VIP
4408,Francisca Costa,36,Masculino,Salvador,VIP
4409,Francisca Gomes,67,Masculino,Curitiba,VIP
4410,Pedro Silva,63,Feminino,Curitiba,Ativo
4411,Carlos Costa,22,Feminino,Salvador,Inativo
4412,Francisca Pereira,62,Feminino,São Paulo,Ativo
4413,Maria Costa,26,Feminino,Belo Horizonte,Novo
4414,Carlos Souza,48,Feminino,São Paulo,VIP
4415,Pedro Pereira,22,Masculino,Curitiba,Ativo
4416,Carlos Pereira,18,Masculino,Salvador,Novo
4417,Juliana Fernandes,47,Masculino,Curitiba,Inativo
4418,Juliana Costa,19,Masculino,Belo Horizonte,Novo
4419,Francisca Silva,34,Feminino,Curitiba,Novo
4420,Ana Souza,56,Masculino,São Paulo,VIP
4421,Juliana Silva,21,Feminino,Rio de Janeiro,Inativo
4422,Ana Silva,61,Feminino,Rio de Janeiro,Ativo
4423,Paulo Souza,47,Feminino,Salvador,VIP
4424,Maria Silva,64,Masculino,Rio de Janeiro,Ativo
4425,Juliana Silva,69,Feminino,Curitiba,Novo
4426,Francisca Silva,67,Feminino,Belo Horizonte,Ativo
4427,Camila Gomes,60,Masculino,Curitiba,Novo
4428,Carlos Santos,21,Masculino,Curitiba,Ativo
4429,Paulo Costa,24,Masculino,Rio de Janeiro,Novo
4430,Lucas Pereira,60,Feminino,São Paulo,Novo
4431,Carlos Lima,56,Masculino,São Paulo,Inativo
4432,João Souza,33,Feminino,Curitiba,Inativo
4433,Carlos Santos,28,Feminino,São Paulo,Inativo
4434,Carlos Santos,40,Feminino,Curitiba,Ativo
4435,Carlos Pereira,23,Masculino,Salvador,VIP
4436,Ana Silva,51,Masculino,Curitiba,VIP
4437,Paulo Silva,35,Feminino,São Paulo,Inativo
4438,Maria Almeida,33,Feminino,Rio de Janeiro,VIP
4439,Pedro Souza,38,Masculino,São Paulo,VIP
4440,Francisca Pereira,31,Masculino,Curitiba,Ativo
4441,Maria Souza,27,Feminino,Rio de Janeiro,Inativo
4442,Camila Santos,50,Feminino,São Paulo,Novo
4443,Paulo Santos,60,Feminino,Belo Horizonte,VIP
4444,Camila Gomes,61,Feminino,Belo Horizonte,VIP
4445,Camila Souza,51,Feminino,Rio de Janeiro,Inativo
4446,Francisca Oliveira,66,Masculino,Salvador,Novo
4447,Maria Fernandes,29,Feminino,Belo Horizonte,Ativo
4448,Camila Costa,36,Masculino,Rio de Janeiro,Novo
4449,Maria Lima,30,Masculino,Belo Horizonte,Ativo
4450,Lucas Gomes,40,Masculino,Rio de Janeiro,VIP
4451,Carlos Silva,19,Feminino,Rio de Janeiro,Novo
4452,Pedro Almeida,56,Masculino,São Paulo,Novo
4453,Lucas Silva,47,Feminino,Curitiba,Inativo
4454,Carlos Fernandes,29,Masculino,São Paulo,VIP
4455,João Fernandes,53,Masculino,Rio de Janeiro,Novo
4456,Pedro Costa,39,Masculino,São Paulo,Ativo
4457,Lucas Oliveira,68,Masculino,Rio de Janeiro,Ativo
4458,Pedro Almeida,70,Feminino,São Paulo,Inativo
4459,Francisca Silva,49,Feminino,São Paulo,Inativo
4460,Lucas Lima,19,Feminino,São Paulo,Novo
4461,Paulo Gomes,63,Feminino,Salvador,VIP
4462,Maria Costa,20,Masculino,São Paulo,Inativo
4463,João Pereira,53,Feminino,Rio de Janeiro,Inativo
4464,Ana Santos,57,Masculino,São Paulo,Ativo
4465,Juliana Oliveira,26,Feminino,São Paulo,VIP
4466,Juliana Silva,32,Feminino,Curitiba,Novo
4467,João Fernandes,50,Feminino,Salvador,Novo
4468,Lucas Santos,70,Masculino,Rio de Janeiro,Novo
4469,Ana Almeida,65,Feminino,Curitiba,VIP
4470,Francisca Lima,26,Feminino,São Paulo,VIP
4471,Francisca Almeida,63,Feminino,Belo Horizonte,Inativo
4472,Lucas Souza,22,Masculino,Belo Horizonte,Inativo
4473,Carlos Oliveira,63,Masculino,Curitiba,VIP
4474,João Costa,33,Feminino,Curitiba,Ativo
4475,Maria Silva,28,Masculino,Curitiba,Novo
4476,Maria Pereira,20,Masculino,Rio de Janeiro,VIP
4477,Carlos Fernandes,52,Masculino,Curitiba,Ativo
4478,Paulo Santos,69,Masculino,Curitiba,Novo
4479,João Souza,56,Feminino,Rio de Janeiro,VIP
4480,Lucas Santos,45,Masculino,Belo Horizonte,VIP
4481,Carlos Pereira,22,Masculino,Rio de Janeiro,Novo
4482,Lucas Souza,54,Feminino,Belo Horizonte,VIP
4483,João Pereira,47,Masculino,Salvador,VIP
4484,Paulo Costa,62,Masculino,São Paulo,VIP
4485,Carlos Lima,59,Feminino,São Paulo,Ativo
4486,Carlos Almeida,49,Feminino,Belo Horizonte,VIP
4487,Carlos Lima,44,Feminino,São Paulo,VIP
4488,Juliana Almeida,40,Masculino,São Paulo,Novo
4489,João Fernandes,20,Feminino,Salvador,Inativo
4490,Lucas Silva,59,Masculino,Rio de Janeiro,VIP
4491,Ana Costa,25,Feminino,Salvador,VIP
4492,Ana Pereira,29,Masculino,Curitiba,Novo
4493,Maria Fernandes,34,Masculino,Belo Horizonte,VIP
4494,Juliana Souza,66,Masculino,Rio de Janeiro,Ativo
4495,Ana Santos,67,Feminino,Salvador,Inativo
4496,Francisca Souza,64,Masculino,Salvador,VIP
4497,Carlos Silva,38,Masculino,Belo Horizonte,VIP
4498,Lucas Gomes,35,Masculino,Rio de Janeiro,Novo
4499,Juliana Gomes,40,Masculino,São Paulo,Ativo
4500,Ana Costa,52,Masculino,Belo Horizonte,Novo
4501,Camila Lima,23,Masculino,Curitiba,VIP
4502,Juliana Santos,51,Feminino,Belo Horizonte,Inativo
4503,Carlos Souza,21,Masculino,Curitiba,Ativo
4504,Maria Costa,46,Masculino,Curitiba,Ativo
4505,Carlos Oliveira,49,Masculino,Salvador,Novo
4506,Camila Almeida,45,Masculino,Salvador,Inativo
4507,Maria Costa,58,Feminino,Belo Horizonte,Novo
4508,Carlos Gomes,64,Feminino,Belo Horizonte,Inativo
4509,Francisca Almeida,62,Masculino,Belo Horizonte,Inativo
4510,João Almeida,44,Masculino,Curitiba,VIP
4511,Juliana Costa,53,Feminino,Belo Horizonte,VIP
4512,Pedro Fernandes,45,Feminino,Belo Horizonte,Novo
4513,Carlos Silva,51,Masculino,Salvador,Inativo
4514,Juliana Lima,26,Feminino,Curitiba,Ativo
4515,Juliana Gomes,33,Feminino,Belo Horizonte,Inativo
4516,Lucas Santos,67,Feminino,Curitiba,Novo
4517,Maria Gomes,32,Feminino,Belo Horizonte,Ativo
4518,Francisca Silva,26,Feminino,São Paulo,Novo
4519,Camila Santos,62,Masculino,Curitiba,VIP
4520,Paulo Santos,41,Feminino,Rio de Janeiro,Novo
4521,Juliana Souza,66,Feminino,Curitiba,VIP
4522,João Fernandes,34,Masculino,São Paulo,Ativo
4523,Carlos Costa,31,Masculino,Rio de Janeiro,Inativo
4524,Francisca Fernandes,18,Masculino,Belo Horizonte,Ativo
4525,Carlos Almeida,62,Masculino,Salvador,Inativo
4526,Camila Santos,54,Feminino,Salvador,Novo
4527,Maria Lima,57,Masculino,Salvador,Inativo
4528,Paulo Lima,55,Feminino,São Paulo,VIP
4529,Juliana Santos,21,Feminino,Belo Horizonte,Ativo
4530,Paulo Lima,58,Masculino,São Paulo,Ativo
4531,Maria Pereira,43,Masculino,Curitiba,Inativo
4532,Maria Pereira,23,Masculino,Salvador,VIP
4533,Pedro Silva,51,Feminino,São Paulo,Novo
4534,Carlos Gomes,52,Masculino,Rio de Janeiro,Novo
4535,Lucas Oliveira,51,Masculino,Belo Horizonte,Inativo
4536,Juliana Oliveira,48,Masculino,Rio de Janeiro,VIP
4537,Juliana Oliveira,37,Masculino,Salvador,Ativo
4538,João Pereira,41,Masculino,Rio de Janeiro,Novo
4539,Pedro Gomes,68,Masculino,Curitiba,Inativo
4540,Juliana Costa,29,Masculino,Curitiba,VIP
4541,Carlos Costa,51,Masculino,Belo Horizonte,Ativo
4542,Lucas Gomes,58,Feminino,Belo Horizonte,Inativo
4543,Carlos Costa,70,Feminino,Salvador,VIP
4544,Juliana Costa,21,Feminino,São Paulo,Ativo
4545,João Lima,25,Masculino,Belo Horizonte,Novo
4546,Ana Silva,55,Masculino,Curitiba,Novo
4547,Juliana Lima,52,Feminino,São Paulo,VIP
4548,Pedro Almeida,31,Masculino,Curitiba,Ativo
4549,Francisca Souza,43,Masculino,Rio de Janeiro,Ativo
4550,Pedro Costa,46,Feminino,Rio de Janeiro,Novo
4551,João Oliveira,49,Feminino,Belo Horizonte,Ativo
4552,Ana Pereira,55,Feminino,Belo Horizonte,Ativo
4553,Ana Oliveira,33,Masculino,Belo Horizonte,Ativo
4554,Francisca Oliveira,62,Feminino,São Paulo,VIP
4555,Pedro Almeida,32,Masculino,São Paulo,Ativo
4556,Juliana Santos,67,Feminino,Salvador,VIP
4557,Lucas Souza,64,Masculino,Belo Horizonte,Ativo
4558,Maria Costa,19,Masculino,Curitiba,Novo
4559,Juliana Almeida,67,Feminino,Salvador,Ativo
4560,João Silva,44,Masculino,São Paulo,Ativo
4561,Paulo Almeida,64,Masculino,Rio de Janeiro,Novo
4562,João Pereira,21,Masculino,Rio de Janeiro,VIP
4563,João Almeida,66,Feminino,Rio de Janeiro,VIP
4564,Juliana Souza,64,Feminino,Belo Horizonte,Inativo
4565,Pedro Lima,22,Masculino,Salvador,VIP
4566,Francisca Almeida,55,Masculino,Curitiba,VIP
4567,Francisca Pereira,23,Feminino,Curitiba,VIP
4568,Camila Fernandes,24,Masculino,Curitiba,Ativo
4569,João Oliveira,53,Masculino,Rio de Janeiro,Ativo
4570,Camila Silva,58,Masculino,Curitiba,Novo
4571,Juliana Silva,63,Feminino,Rio de Janeiro,Ativo
4572,Ana Almeida,32,Masculino,Belo Horizonte,VIP
4573,Pedro Lima,58,Feminino,Curitiba,Inativo
4574,Maria Santos,56,Feminino,São Paulo,VIP
4575,João Fernandes,55,Masculino,São Paulo,Novo
4576,Paulo Pereira,52,Feminino,Rio de Janeiro,VIP
4577,Lucas Costa,45,Masculino,Salvador,VIP
4578,Pedro Santos,68,Feminino,São Paulo,Inativo
4579,Ana Silva,60,Masculino,Salvador,Novo
4580,Francisca Fernandes,38,Masculino,Rio de Janeiro,Ativo
4581,Paulo Silva,70,Feminino,Salvador,Novo
4582,Camila Souza,49,Feminino,Salvador,VIP
4583,Maria Gomes,43,Feminino,Salvador,VIP
4584,João Almeida,32,Feminino,Curitiba,Ativo
4585,Paulo Almeida,53,Masculino,Rio de Janeiro,Novo
4586,Ana Almeida,44,Feminino,Belo Horizonte,VIP
4587,Ana Costa,55,Masculino,São Paulo,Ativo
4588,Ana Pereira,40,Masculino,Curitiba,Novo
4589,Maria Souza,56,Feminino,Curitiba,Inativo
4590,João Fernandes,20,Masculino,Curitiba,Ativo
4591,Carlos Silva,29,Feminino,São Paulo,Novo
4592,Ana Costa,55,Masculino,Salvador,Novo
4593,Ana Costa,47,Feminino,Curitiba,Novo
4594,Francisca Gomes,64,Masculino,São Paulo,Ativo
4595,Ana Fernandes,61,Masculino,Belo Horizonte,VIP
4596,Paulo Fernandes,52,Masculino,Salvador,Novo
4597,Carlos Almeida,70,Feminino,Belo Horizonte,Inativo
4598,Camila Almeida,55,Masculino,Salvador,VIP
4599,Francisca Fernandes,62,Feminino,Salvador,Ativo
4600,João Fernandes,48,Masculino,Curitiba,Ativo
4601,Juliana Oliveira,59,Feminino,Salvador,Inativo
4602,Paulo Gomes,56,Masculino,Curitiba,Novo
4603,Paulo Lima,30,Masculino,Rio de Janeiro,VIP
4604,Pedro Souza,54,Feminino,Rio de Janeiro,Novo
4605,Pedro Lima,38,Masculino,São Paulo,Ativo
4606,Carlos Santos,56,Feminino,Rio de Janeiro,Novo
4607,João Souza,38,Masculino,São Paulo,Novo
4608,Juliana Lima,62,Feminino,Belo Horizonte,Inativo
4609,Camila Lima,41,Masculino,Rio de Janeiro,Novo
4610,Carlos Gomes,50,Feminino,Rio de Janeiro,Ativo
4611,Paulo Fernandes,19,Masculino,Salvador,Inativo
4612,Juliana Fernandes,70,Masculino,Rio de Janeiro,VIP
4613,Lucas Costa,28,Feminino,Rio de Janeiro,Ativo
4614,Pedro Almeida,50,Masculino,Belo Horizonte,Ativo
4615,Juliana Gomes,52,Masculino,Rio de Janeiro,Inativo
4616,Lucas Lima,57,Masculino,Belo Horizonte,VIP
4617,Pedro Gomes,25,Feminino,Salvador,Ativo
4618,Lucas Pereira,18,Feminino,Belo Horizonte,Novo
4619,Maria Oliveira,52,Masculino,São Paulo,Inativo
4620,Juliana Santos,29,Masculino,Belo Horizonte,Inativo
4621,Maria Silva,38,Feminino,Curitiba,Inativo
4622,Carlos Oliveira,20,Masculino,Salvador,Inativo
4623,Francisca Gomes,29,Masculino,Belo Horizonte,VIP
4624,Maria Gomes,24,Masculino,Belo Horizonte,Novo
4625,Carlos Lima,22,Feminino,São Paulo,Novo
4626,Pedro Costa,37,Feminino,São Paulo,Inativo
4627,Ana Almeida,67,Masculino,São Paulo,Ativo
4628,Camila Pereira,60,Feminino,Curitiba,Inativo
4629,Pedro Lima,18,Masculino,Salvador,Inativo
4630,Paulo Santos,60,Masculino,São Paulo,Inativo
4631,Paulo Silva,32,Feminino,Belo Horizonte,VIP
4632,Juliana Oliveira,59,Feminino,Curitiba,VIP
4633,Pedro Santos,65,Feminino,São Paulo,Ativo
4634,Pedro Lima,50,Feminino,Belo Horizonte,Novo
4635,Carlos Gomes,69,Feminino,Salvador,Novo
4636,Pedro Lima,63,Masculino,Belo Horizonte,VIP
4637,Pedro Costa,23,Masculino,Rio de Janeiro,Inativo
4638,Camila Fernandes,61,Masculino,Rio de Janeiro,Novo
4639,Pedro Gomes,66,Feminino,Salvador,Ativo
4640,Camila Oliveira,50,Feminino,Salvador,Ativo
4641,Ana Silva,39,Masculino,Curitiba,Novo
4642,Francisca Gomes,36,Masculino,Rio de Janeiro,Novo
4643,Paulo Oliveira,55,Masculino,São Paulo,VIP
4644,Maria Fernandes,64,Masculino,Belo Horizonte,Inativo
4645,Juliana Gomes,56,Feminino,Curitiba,Inativo
4646,Carlos Pereira,49,Feminino,Curitiba,Inativo
4647,Camila Pereira,67,Masculino,Salvador,VIP
4648,Pedro Almeida,59,Feminino,Belo Horizonte,Inativo
4649,Ana Gomes,67,Feminino,Rio de Janeiro,Inativo
4650,Carlos Lima,18,Masculino,Salvador,VIP
4651,Maria Pereira,20,Masculino,Rio de Janeiro,Novo
4652,Francisca Almeida,46,Masculino,Belo Horizonte,VIP
4653,Pedro Silva,68,Masculino,São Paulo,Inativo
4654,Francisca Almeida,67,Feminino,Curitiba,Inativo
4655,Ana Oliveira,66,Feminino,Curitiba,Ativo
4656,Ana Costa,56,Feminino,Curitiba,Novo
4657,Carlos Lima,40,Masculino,Belo Horizonte,Novo
4658,Maria Almeida,59,Feminino,Curitiba,VIP
4659,Pedro Silva,31,Feminino,Curitiba,Inativo
4660,Lucas Pereira,47,Masculino,Rio de Janeiro,Inativo
4661,Pedro Souza,25,Masculino,Belo Horizonte,Inativo
4662,Juliana Oliveira,59,Masculino,Salvador,Inativo
4663,Pedro Oliveira,25,Masculino,Curitiba,Ativo
4664,Pedro Oliveira,51,Feminino,Curitiba,Novo
4665,Ana Fernandes,36,Masculino,Salvador,Ativo
4666,Carlos Santos,43,Masculino,Rio de Janeiro,Novo
4667,Francisca Santos,68,Masculino,São Paulo,Ativo
4668,João Costa,62,Masculino,Belo Horizonte,Ativo
4669,Juliana Silva,30,Masculino,Salvador,Inativo
4670,Lucas Costa,51,Masculino,Belo Horizonte,VIP
4671,Ana Fernandes,64,Feminino,São Paulo,VIP
4672,João Costa,40,Feminino,Belo Horizonte,Novo
4673,João Santos,21,Feminino,Salvador,Inativo
4674,Maria Almeida,59,Feminino,Curitiba,Novo
4675,Pedro Gomes,70,Masculino,Rio de Janeiro,Ativo
4676,Lucas Fernandes,24,Feminino,Salvador,VIP
4677,Maria Santos,68,Feminino,Curitiba,Inativo
4678,Francisca Almeida,26,Feminino,Rio de Janeiro,Novo
4679,Ana Santos,62,Masculino,Belo Horizonte,Ativo
4680,Carlos Oliveira,38,Feminino,São Paulo,Ativo
4681,Pedro Almeida,35,Feminino,Rio de Janeiro,Inativo
4682,Pedro Pereira,28,Masculino,Curitiba,Novo
4683,Carlos Souza,32,Masculino,São Paulo,Ativo
4684,Maria Oliveira,44,Masculino,Salvador,Novo
4685,Juliana Pereira,25,Feminino,São Paulo,Ativo
4686,Ana Pereira,42,Masculino,Belo Horizonte,Novo
4687,Maria Almeida,64,Masculino,São Paulo,Inativo
4688,Ana Pereira,39,Masculino,São Paulo,Inativo
4689,Francisca Fernandes,31,Feminino,Salvador,VIP
4690,Camila Almeida,38,Masculino,São Paulo,Inativo
4691,Paulo Costa,39,Masculino,Rio de Janeiro,Novo
4692,Lucas Lima,32,Masculino,Salvador,VIP
4693,Francisca Santos,66,Feminino,Curitiba,Novo
4694,Pedro Fernandes,30,Masculino,Belo Horizonte,VIP
4695,Lucas Pereira,38,Masculino,São Paulo,Novo
4696,João Oliveira,60,Masculino,Salvador,Inativo
4697,Maria Almeida,18,Feminino,Belo Horizonte,Novo
4698,Francisca Almeida,65,Feminino,Rio de Janeiro,Ativo
4699,Camila Costa,22,Feminino,Curitiba,Inativo
4700,Ana Santos,35,Masculino,Rio de Janeiro,VIP
4701,Francisca Oliveira,49,Feminino,Curitiba,Ativo
4702,João Oliveira,44,Feminino,São Paulo,Inativo
4703,Pedro Santos,60,Feminino,Salvador,Novo
4704,Lucas Souza,50,Feminino,Rio de Janeiro,Novo
4705,Paulo Gomes,51,Feminino,São Paulo,VIP
4706,Juliana Souza,46,Masculino,Curitiba,VIP
4707,Paulo Almeida,21,Masculino,Rio de Janeiro,Inativo
4708,Maria Silva,21,Feminino,Belo Horizonte,VIP
4709,Carlos Pereira,59,Masculino,Rio de Janeiro,Novo
4710,Juliana Pereira,41,Feminino,Curitiba,Inativo
4711,Ana Lima,54,Masculino,Salvador,Ativo
4712,Francisca Santos,67,Feminino,São Paulo,Novo
